,price,area,province,district,ward,floor,bedroom,toilet
29630,8200000000,61.0,79,778,27481,0,1,1
29632,3900000000,38.0,79,764,26898,0,4,3
29633,3300000000,31.0,79,765,26908,0,2,2
29634,5800000000,80.0,79,786,27643,0,1,1
29635,7400000000,135.0,79,778,27490,0,1,1
29636,6100000000,124.0,79,778,27490,0,1,1
29637,9800000000,66.0,79,773,27280,0,1,1
29638,6000000000,83.0,79,786,27643,0,1,1
29639,2900000000,82.0,79,765,26914,0,2,2
29640,5000000000,84.0,79,786,27643,0,1,1
29641,4000000000,56.0,79,786,27643,0,1,1
29642,3900000000,60.0,79,786,27643,0,1,1
29643,5300000000,100.0,79,786,27643,0,1,1
29644,6200000000,64.0,79,764,26875,0,3,5
29645,3400000000,37.0,79,764,26878,0,2,2
29646,6400000000,200.0,79,786,27643,0,4,5
29647,2400000000,41.0,79,786,27643,0,1,1
29648,3600000000,60.0,79,786,27643,0,1,1
29649,3800000000,52.0,79,786,27643,0,1,1
29651,3000000000,56.0,79,764,26881,0,2,2
29652,4200000000,56.0,79,786,27643,0,1,1
29653,9300000000,121.0,79,768,27076,0,1,1
29654,5000000000,84.0,79,786,27643,0,4,4
29655,4900000000,80.0,79,786,27643,0,1,1
29657,6400000000,200.0,79,786,27643,0,4,5
29658,5500000000,73.0,79,786,27643,0,1,1
29659,9200000000,110.0,79,786,27643,0,1,1
29660,7000000000,200.0,79,764,26881,0,4,5
29661,1700000000,47.0,79,774,27331,0,3,3
29662,9900000000,400.0,79,764,26878,0,6,6
29663,3600000000,38.0,79,764,26884,0,2,2
29664,8600000000,260.0,79,767,27040,0,4,5
29665,9300000000,308.0,79,767,27019,0,4,3
29666,8300000000,210.0,79,767,27040,0,4,4
29667,9400000000,288.0,79,767,27019,0,3,1
29668,7300000000,216.0,79,767,27019,0,4,4
29669,7000000000,100.0,79,767,27010,0,4,4
29670,3600000000,55.0,79,778,27469,0,2,2
29671,9000000000,136.0,79,767,27031,0,3,3
29672,3400000000,60.0,79,764,26898,0,2,2
29673,7500000000,74.0,79,766,26992,0,2,2
29674,7200000000,152.0,79,767,27031,0,3,4
29675,10100000000,204.0,79,767,27040,0,5,6
29676,8400000000,272.0,79,767,27019,0,4,3
29678,2000000000,57.0,79,765,26905,0,3,3
29680,4500000000,81.0,79,786,27643,0,0,0
29681,1900000000,56.0,79,765,26920,0,3,2
29682,2100000000,32.0,79,767,27019,0,2,2
29683,7600000000,192.0,79,767,27019,0,3,3
29684,3500000000,37.0,79,764,26878,0,2,2
29685,7300000000,95.0,79,766,27007,0,3,2
29686,6500000000,150.0,79,766,27007,0,4,4
29687,7400000000,56.0,79,760,26749,0,2,2
29688,7000000000,94.0,79,764,26897,0,2,2
29689,3800000000,50.0,79,764,26881,0,2,2
29691,4200000000,50.0,79,778,27481,0,1,1
29692,5600000000,56.0,79,767,27031,0,1,1
29693,4200000000,52.0,79,786,27643,0,3,3
29695,5900000000,167.0,79,764,26882,0,3,4
29696,6100000000,63.0,79,764,26899,0,3,3
29697,4800000000,53.0,79,767,27019,0,1,1
29698,12900000000,56.0,79,760,26737,0,1,1
29699,5100000000,91.0,79,786,27643,0,1,1
29700,4500000000,117.0,79,786,27643,0,1,1
29701,4100000000,55.0,79,786,27643,0,1,1
29702,1400000000,27.0,79,786,27643,0,1,1
29703,3400000000,52.0,79,786,27643,0,1,1
29704,4600000000,74.0,79,778,27490,0,1,1
29705,1400000000,24.0,79,786,27643,0,1,1
29706,3800000000,118.0,79,778,27490,0,1,1
29708,6800000000,124.0,79,766,27007,0,5,6
29709,1800000000,46.0,79,764,26881,0,2,2
29711,3700000000,50.0,79,767,27025,0,2,2
29712,2300000000,88.0,79,765,26956,0,2,2
29714,1500000000,54.0,79,771,27166,0,2,2
29715,1700000000,54.0,79,771,27169,0,2,2
29716,4100000000,98.0,79,765,26908,0,2,2
29719,1400000000,50.0,79,765,26917,0,2,2
29720,3000000000,33.0,79,764,26884,0,4,2
29721,6300000000,52.0,79,764,26882,0,4,5
29722,3500000000,36.0,79,764,26884,0,3,3
29723,1400000000,60.0,79,770,27130,0,2,2
29724,2000000000,70.0,79,765,26908,0,2,2
29725,1900000000,70.0,79,765,26929,0,2,2
29726,1300000000,70.0,79,770,27127,0,2,2
29728,1500000000,60.0,79,765,26959,0,1,1
29729,2200000000,70.0,79,765,26920,0,2,2
29730,3200000000,83.0,79,771,27169,0,2,2
29731,1500000000,86.0,79,765,26953,0,2,2
29732,7500000000,150.0,79,766,26971,0,5,4
29733,1900000000,68.0,79,778,27472,0,2,2
29736,1700000000,69.0,79,765,26920,0,2,2
29737,1500000000,65.0,79,761,26791,0,2,2
29738,2100000000,73.0,79,778,27490,0,2,2
29739,1400000000,54.0,79,770,27127,0,2,2
29745,1500000000,86.0,79,776,27430,0,2,2
29748,1400000000,80.0,79,773,27259,0,2,2
29750,7200000000,240.0,79,767,27019,0,4,5
29752,5000000000,45.0,79,764,26876,0,0,0
29753,2100000000,96.0,79,765,26956,0,2,2
29756,1600000000,100.0,79,772,27214,0,2,3
29758,2300000000,70.0,79,765,26956,0,2,2
29759,1300000000,65.0,79,765,26917,0,2,2
29761,6300000000,150.0,79,766,26992,0,4,4
29762,2900000000,70.0,79,765,26953,0,2,2
29764,3100000000,75.0,79,771,27169,0,2,2
29768,7900000000,110.0,79,766,26992,0,3,3
29769,2100000000,87.0,79,778,27490,0,2,2
29771,2900000000,84.0,79,764,26876,0,2,2
29772,3600000000,90.0,79,765,26956,0,2,2
29774,5000000000,158.0,79,786,27643,0,0,0
29775,2000000000,64.0,79,765,26920,0,2,2
29777,1900000000,78.0,79,772,27217,0,2,2
29779,1300000000,62.0,79,764,26875,0,2,2
29781,2700000000,74.0,79,760,26737,0,2,2
29782,1900000000,76.0,79,770,27130,0,2,2
29783,8600000000,46.0,79,771,27172,0,4,4
29784,6900000000,160.0,79,766,26992,0,4,4
29786,2000000000,75.0,79,775,27358,0,2,2
29787,8200000000,220.0,79,766,26992,0,4,4
29788,1700000000,71.0,79,775,27385,0,2,2
29789,4900000000,80.0,79,764,26878,0,3,2
29790,5000000000,41.0,79,764,26899,0,2,3
29791,5800000000,64.0,79,764,26882,0,4,3
29792,3000000000,25.0,79,773,27259,0,2,2
29793,10900000000,268.0,79,765,26905,0,3,3
29794,6800000000,80.0,79,766,26974,0,2,2
29795,1900000000,84.0,79,764,26882,0,2,2
29796,8500000000,180.0,79,766,26992,0,3,34
29797,10900000000,72.0,79,766,27004,0,5,5
29798,7300000000,63.0,79,765,26929,0,1,1
29799,11700000000,130.0,79,765,26950,0,1,1
29801,6500000000,54.0,79,765,26908,0,4,4
29802,10800000000,144.0,79,765,26914,0,2,2
29803,12800000000,300.0,79,765,26956,0,3,3
29804,5000000000,50.0,79,772,27217,0,1,1
29805,8600000000,100.0,79,765,26905,0,1,1
29807,9400000000,100.0,79,767,27025,0,3,3
29808,5600000000,43.0,79,765,26956,0,3,3
29810,5300000000,41.0,79,766,27004,0,4,5
29811,4100000000,28.0,79,768,27076,0,3,3
29812,9600000000,74.0,79,765,26929,0,5,3
29813,4000000000,26.0,79,765,26950,0,3,3
29814,4100000000,51.0,79,765,26914,0,3,3
29815,4400000000,36.0,79,765,26920,0,3,3
29816,6600000000,104.0,79,765,26905,0,3,3
29817,6900000000,50.0,79,765,26905,0,4,4
29818,3900000000,33.0,79,765,26953,0,3,3
29820,7400000000,64.0,79,767,27019,0,4,5
29821,2900000000,30.0,79,765,26908,0,2,2
29822,3600000000,60.0,79,765,26914,0,2,2
29823,8700000000,79.0,79,772,27226,0,2,2
29824,8100000000,60.0,79,771,27166,0,1,1
29825,4900000000,63.0,79,770,27127,0,4,3
29827,5700000000,85.0,79,764,26872,0,3,3
29828,6400000000,100.0,79,764,26899,0,3,3
29829,6700000000,54.0,79,765,26908,0,4,4
29830,4400000000,88.0,79,764,26898,0,4,3
29831,7000000000,72.0,79,771,27166,0,1,1
29832,10400000000,86.0,79,767,27031,0,6,4
29834,1500000000,55.0,79,785,27595,0,0,0
29836,1500000000,54.0,79,785,27595,0,0,0
29838,1500000000,55.0,79,785,27595,0,0,0
29839,4200000000,60.0,79,767,27010,0,2,2
29840,7700000000,74.0,79,775,27385,0,1,1
29841,4500000000,55.0,79,765,26935,0,3,3
29842,8200000000,100.0,79,767,27025,0,3,3
29843,5900000000,88.0,79,765,26908,0,4,4
29844,5400000000,88.0,79,767,27025,0,4,3
29845,3800000000,66.0,79,767,27025,0,3,3
29846,10300000000,75.0,79,765,26905,0,4,5
29848,16600000000,500.0,79,770,27133,0,7,7
29849,14400000000,180.0,79,771,27172,0,4,4
29851,11300000000,265.0,79,766,26971,0,5,3
29852,13500000000,300.0,79,766,26974,0,13,13
29853,8900000000,105.0,79,767,27025,0,4,1
29854,27300000000,400.0,79,771,27172,0,8,9
29855,14400000000,100.0,79,766,26971,0,6,5
29856,17200000000,650.0,79,767,27031,0,6,6
29858,5600000000,240.0,79,772,27217,0,4,5
29863,9100000000,64.0,79,766,26971,0,4,3
29864,6700000000,135.0,79,772,27223,0,2,2
29866,5800000000,160.0,79,772,27214,0,3,3
29867,11600000000,280.0,79,772,27208,0,4,4
29870,10400000000,105.0,79,765,26917,0,4,5
29871,5800000000,40.0,79,765,26905,0,2,3
29873,2700000000,112.0,79,785,27637,0,0,0
29874,4500000000,44.0,79,767,27025,0,4,4
29877,9800000000,300.0,79,784,27559,0,4,3
29879,3900000000,44.0,79,767,27010,0,2,2
29882,2000000000,113.0,79,785,27637,0,0,0
29883,5100000000,55.0,79,767,27019,0,3,3
29886,1500000000,55.0,79,785,27595,0,0,0
29887,4400000000,52.0,79,767,27025,0,3,2
29888,1500000000,55.0,79,785,27595,0,0,0
29889,1500000000,55.0,79,785,27595,0,0,0
29890,3800000000,52.0,79,767,27025,0,4,3
29891,1500000000,55.0,79,785,27595,0,0,0
29892,5100000000,56.0,79,767,27019,0,2,2
29894,10000000000,66.0,79,767,27025,0,4,5
29895,9700000000,200.0,79,761,26776,0,12,12
29896,5500000000,60.0,79,767,27019,0,2,2
29897,5500000000,56.0,79,767,27019,0,2,2
29898,5500000000,56.0,79,767,27019,0,2,2
29899,5800000000,78.0,79,766,26992,0,3,3
29900,7900000000,64.0,79,767,27025,0,4,5
29902,4600000000,52.0,79,767,27019,0,2,2
29903,5900000000,43.0,79,766,26971,0,3,3
29904,6300000000,40.0,79,765,26908,0,4,3
29907,3800000000,80.0,79,774,27310,0,4,2
29912,4200000000,90.0,79,771,27169,0,3,2
29914,3800000000,86.0,79,771,27172,0,2,2
29915,2600000000,74.0,79,771,27169,0,2,2
29917,2900000000,94.0,79,765,26920,0,2,2
29926,5300000000,157.0,79,786,27643,0,0,0
29927,3800000000,27.0,79,773,27280,0,3,3
29928,1500000000,55.0,79,785,27595,0,0,0
29929,15200000000,380.0,79,765,26905,0,5,5
29930,8100000000,67.0,79,765,26905,0,4,4
29931,10600000000,84.0,79,765,26905,0,5,5
29932,1200000000,44.0,79,761,26788,0,1,1
29933,5900000000,61.0,79,773,27280,0,4,3
29935,5200000000,115.0,79,761,26776,0,3,4
29936,6200000000,160.0,79,764,26898,0,4,4
29937,3100000000,31.0,79,766,26992,0,2,2
29938,6100000000,87.0,79,773,27289,0,4,5
29939,1400000000,56.0,79,765,26938,0,2,2
29940,3300000000,51.0,79,770,27139,0,3,4
29941,3700000000,50.0,79,770,27127,0,4,3
29942,2900000000,85.0,79,785,27640,0,0,0
29943,4600000000,48.0,79,760,26743,0,3,3
29944,2700000000,54.0,79,773,27289,0,3,2
29945,4400000000,56.0,79,776,27430,0,5,4
29946,3300000000,55.0,79,765,26908,0,3,3
29947,3500000000,54.0,79,766,26974,0,4,3
29948,3200000000,54.0,79,766,26992,0,3,3
29949,2200000000,53.0,79,765,26938,0,3,2
29950,1700000000,52.0,79,765,26920,0,2,2
29951,1600000000,51.0,79,765,26917,0,2,2
29952,5200000000,59.0,79,764,26875,0,5,5
29953,2800000000,58.0,79,764,26884,0,5,4
29954,2700000000,56.0,79,764,26881,0,4,4
29955,2000000000,58.0,79,764,26876,0,4,4
29956,2300000000,48.0,79,773,27277,0,2,2
29957,2000000000,52.0,79,773,27280,0,2,2
29958,3400000000,50.0,79,774,27310,0,4,4
29959,3300000000,52.0,79,775,27358,0,4,4
29960,2300000000,53.0,79,775,27358,0,3,3
29961,2800000000,18.0,79,770,27127,0,2,2
29962,1600000000,52.0,79,778,27481,0,2,2
29963,2300000000,52.0,79,767,27040,0,3,3
29964,2700000000,54.0,79,761,26791,0,4,3
29965,2400000000,52.0,79,772,27217,0,3,3
29966,1700000000,48.0,79,773,27271,0,3,3
29967,5400000000,55.0,79,771,27172,0,4,3
29968,4100000000,55.0,79,761,26788,0,5,4
29969,3000000000,52.0,79,772,27217,0,3,2
29970,2700000000,53.0,79,772,27217,0,3,2
29971,3600000000,54.0,79,772,27217,0,4,3
29972,4500000000,55.0,79,772,27226,0,4,4
29973,4400000000,56.0,79,772,27223,0,5,4
29974,3300000000,51.0,79,771,27163,0,2,2
29975,3300000000,52.0,79,771,27178,0,3,3
29976,5100000000,53.0,79,771,27169,0,4,3
29977,4800000000,54.0,79,771,27172,0,4,4
29978,3600000000,50.0,79,760,26737,0,2,2
29979,3100000000,48.0,79,760,26761,0,3,3
29980,2900000000,50.0,79,760,26758,0,3,3
29981,1900000000,56.0,79,765,26905,0,2,2
29982,4600000000,100.0,79,767,27031,0,4,4
29984,5600000000,48.0,79,778,27472,0,4,3
29985,3400000000,30.0,79,778,27481,0,2,2
29986,5700000000,45.0,79,778,27481,0,2,2
29988,4300000000,56.0,79,778,27469,0,2,2
29989,4900000000,121.0,79,767,27025,0,3,3
29990,3800000000,80.0,79,767,27031,0,2,2
29991,4200000000,180.0,79,767,27031,0,4,4
29992,4000000000,50.0,79,767,27025,0,3,2
29993,3900000000,117.0,79,767,27031,0,4,3
29994,7100000000,79.0,79,767,27019,0,4,3
29997,13300000000,368.0,79,764,26897,0,15,15
29999,20400000000,199.0,79,760,26758,0,4,3
30001,5500000000,69.0,79,778,27490,0,0,0
30002,3700000000,78.0,79,771,27169,0,2,2
30003,4700000000,83.0,79,771,27172,0,2,2
30004,3600000000,78.0,79,771,27169,0,2,2
30005,5900000000,90.0,79,771,27172,0,2,2
30006,6200000000,228.0,79,767,27025,0,4,3
30008,3700000000,25.0,79,764,26899,0,2,2
30009,6400000000,100.0,79,771,27166,0,3,2
30010,8000000000,250.0,79,764,26897,0,4,5
30011,7500000000,232.0,79,767,27031,0,5,4
30012,5100000000,59.0,79,764,26899,0,3,2
30013,7800000000,228.0,79,767,27019,0,6,4
30014,3300000000,86.0,79,761,26785,0,0,0
30015,7000000000,211.0,79,767,27019,0,7,4
30016,1800000000,50.0,79,785,27637,0,1,1
30017,6500000000,165.0,79,767,27019,0,4,3
30018,7300000000,226.0,79,767,27010,0,5,3
30019,9700000000,291.0,79,767,27025,0,3,3
30020,2800000000,71.0,79,778,27490,0,2,2
30021,6800000000,168.0,79,767,27025,0,3,3
30022,9000000000,160.0,79,766,27004,0,5,5
30023,6500000000,120.0,79,767,27010,0,3,2
30024,10200000000,80.0,79,771,27163,0,2,3
30026,1400000000,140.0,79,785,27595,0,3,2
30027,8100000000,90.0,79,771,27178,0,4,5
30028,1300000000,53.0,79,765,26920,0,2,2
30029,6800000000,74.0,79,773,27295,0,1,1
30030,3900000000,60.0,79,760,26761,0,3,2
30031,1400000000,32.0,79,785,27604,0,0,1
30032,3900000000,52.0,79,786,27643,0,1,1
30033,4000000000,52.0,79,786,27643,0,1,1
30034,1800000000,30.0,79,786,27643,0,1,1
30035,3700000000,48.0,79,786,27643,0,1,1
30036,5800000000,64.0,79,778,27481,0,1,1
30037,4400000000,40.0,79,773,27277,0,1,1
30039,6200000000,76.0,79,786,27643,0,1,1
30043,2300000000,19.0,79,773,27289,0,1,1
30044,2700000000,24.0,79,773,27295,0,1,1
30045,1600000000,17.0,79,773,27271,0,1,1
30046,6600000000,120.0,79,778,27469,0,5,4
30049,3900000000,60.0,79,786,27643,0,1,1
30050,1300000000,36.0,79,786,27643,0,1,1
30052,3000000000,71.0,79,786,27643,0,2,2
30053,3600000000,54.0,79,773,27289,0,1,1
30054,4100000000,55.0,79,786,27643,0,1,1
30055,4900000000,84.0,79,786,27643,0,1,1
30056,1400000000,18.0,79,786,27643,0,1,1
30057,3700000000,50.0,79,786,27643,0,1,1
30058,4200000000,50.0,79,786,27643,0,1,1
30059,5200000000,120.0,79,786,27643,0,1,1
30060,4500000000,86.0,79,786,27643,0,1,1
30062,6700000000,137.0,79,786,27643,0,1,1
30063,4900000000,73.0,79,786,27643,0,1,1
30064,4000000000,52.0,79,786,27643,0,1,1
30065,3900000000,65.0,79,786,27643,0,1,1
30066,11500000000,80.0,79,778,27481,0,1,1
30067,5900000000,84.0,79,786,27643,0,1,1
30068,3800000000,56.0,79,786,27643,0,1,1
30069,8200000000,200.0,79,786,27643,0,1,1
30070,5900000000,73.0,79,778,27472,0,1,1
30071,5800000000,80.0,79,786,27643,0,1,1
30072,3200000000,56.0,79,786,27643,0,3,2
30073,5400000000,68.0,79,778,27472,0,1,1
30074,3000000000,43.0,79,786,27643,0,1,1
30075,2900000000,60.0,79,786,27643,0,1,1
30076,2300000000,40.0,79,786,27643,0,1,1
30077,2300000000,42.0,79,786,27643,0,1,1
30078,13000000000,140.0,79,786,27643,0,1,1
30079,1300000000,24.0,79,786,27643,0,1,1
30080,1600000000,36.0,79,786,27643,0,1,1
30081,4000000000,60.0,79,786,27643,0,1,1
30082,4100000000,55.0,79,786,27643,0,1,1
30083,4100000000,54.0,79,786,27643,0,1,1
30084,3300000000,25.0,79,773,27289,0,1,1
30085,3200000000,33.0,79,773,27289,0,1,1
30086,2900000000,95.0,79,786,27643,0,0,0
30087,11700000000,68.0,79,778,27481,0,1,1
30088,12700000000,152.0,79,778,27472,0,1,1
30089,3000000000,118.0,79,786,27643,0,1,1
30090,3600000000,50.0,79,786,27643,0,1,1
30091,3600000000,52.0,79,786,27643,0,1,1
30092,1800000000,29.0,79,786,27643,0,1,1
30093,1500000000,32.0,79,786,27643,0,1,1
30094,3700000000,50.0,79,786,27643,0,1,1
30097,3900000000,50.0,79,786,27643,0,1,1
30099,5800000000,60.0,79,773,27280,0,1,1
30100,4100000000,56.0,79,773,27277,0,1,1
30101,3400000000,36.0,79,773,27280,0,1,1
30102,4200000000,24.0,79,773,27259,0,1,1
30103,3800000000,30.0,79,773,27259,0,1,1
30105,8400000000,77.0,79,778,27481,0,1,1
30106,10300000000,48.0,79,778,27481,0,1,1
30107,5800000000,72.0,79,778,27481,0,1,1
30108,2400000000,49.0,79,786,27643,0,1,1
30109,6400000000,200.0,79,786,27643,0,4,5
30110,4800000000,80.0,79,786,27643,0,1,1
30111,3300000000,56.0,79,786,27643,0,1,1
30112,4200000000,52.0,79,786,27643,0,1,1
30113,2000000000,17.0,79,778,27469,0,1,1
30114,1600000000,19.0,79,786,27643,0,1,1
30115,1400000000,22.0,79,786,27643,0,1,1
30116,1500000000,21.0,79,786,27643,0,1,1
30117,3000000000,24.0,79,778,27472,0,1,1
30118,8100000000,76.0,79,778,27481,0,1,1
30119,4800000000,85.0,79,786,27643,0,1,1
30120,5200000000,72.0,79,786,27643,0,1,1
30121,8000000000,100.0,79,786,27643,0,1,1
30122,5600000000,80.0,79,786,27643,0,1,1
30123,1800000000,30.0,79,786,27643,0,1,1
30124,4200000000,60.0,79,786,27643,0,1,1
30125,3600000000,66.0,79,786,27643,0,1,1
30126,5000000000,84.0,79,786,27643,0,1,1
30127,13500000000,78.0,79,773,27277,0,1,1
30128,1300000000,24.0,79,786,27643,0,1,1
30129,2100000000,30.0,79,786,27643,0,1,1
30130,5100000000,84.0,79,786,27643,0,1,1
30131,4700000000,80.0,79,786,27643,0,1,1
30132,6400000000,200.0,79,786,27643,0,4,5
30133,5500000000,90.0,79,786,27643,0,1,1
30136,4200000000,55.0,79,786,27643,0,1,1
30137,1200000000,16.0,79,786,27643,0,1,1
30138,6400000000,200.0,79,786,27643,0,4,5
30139,5800000000,57.0,79,767,27019,0,1,1
30140,4500000000,52.0,79,778,27472,0,1,1
30141,15900000000,526.0,79,786,27643,0,1,1
30142,3500000000,48.0,79,786,27643,0,1,1
30143,1500000000,32.0,79,786,27643,0,1,1
30145,2900000000,37.0,79,778,27469,0,1,1
30146,1300000000,36.0,79,786,27643,0,1,1
30147,1100000000,22.0,79,786,27643,0,1,1
30148,3600000000,60.0,79,786,27643,0,1,1
30150,6200000000,64.0,79,786,27643,0,4,5
30151,2800000000,30.0,79,773,27289,0,1,1
30152,6800000000,69.0,79,773,27289,0,1,1
30153,5600000000,80.0,79,786,27643,0,1,1
30154,5500000000,84.0,79,786,27643,0,1,1
30155,5300000000,64.0,79,786,27643,0,1,1
30156,5700000000,81.0,79,773,27289,0,1,1
30157,5400000000,52.0,79,778,27472,0,1,1
30158,3000000000,80.0,79,778,27490,0,1,1
30159,16100000000,270.0,79,778,27490,0,1,1
30160,6200000000,90.0,79,786,27643,0,1,1
30161,3100000000,56.0,79,786,27643,0,1,1
30162,13200000000,160.0,79,786,27643,0,1,1
30163,7200000000,73.0,79,773,27277,0,1,1
30164,3800000000,69.0,79,786,27643,0,1,1
30165,5600000000,128.0,79,786,27643,0,1,1
30168,4100000000,52.0,79,786,27643,0,1,1
30169,4100000000,56.0,79,786,27643,0,1,1
30170,10300000000,110.0,79,778,27490,0,1,1
30173,9800000000,196.0,79,770,27145,0,3,2
30174,1500000000,84.0,79,771,27166,0,2,2
30175,6800000000,53.0,79,773,27277,0,1,1
30176,5300000000,56.0,79,773,27289,0,1,1
30177,3900000000,48.0,79,786,27643,0,1,1
30178,4300000000,52.0,79,786,27643,0,1,1
30179,10300000000,168.0,79,786,27643,0,1,1
30180,5700000000,85.0,79,786,27643,0,1,1
30181,4000000000,56.0,79,786,27643,0,1,1
30182,5300000000,64.0,79,786,27643,0,1,1
30183,2400000000,38.0,79,786,27643,0,1,1
30184,9800000000,110.0,79,786,27643,0,1,1
30185,3700000000,55.0,79,786,27643,0,1,1
30186,1400000000,33.0,79,786,27643,0,1,1
30187,3700000000,65.0,79,786,27643,0,1,1
30188,8200000000,120.0,79,778,27469,0,1,1
30189,8200000000,225.0,79,786,27643,0,1,1
30190,5500000000,73.0,79,778,27469,0,0,0
30191,37100000000,400.0,79,778,27490,0,1,1
30193,4200000000,138.0,79,786,27643,0,0,0
30194,1300000000,21.0,79,786,27643,0,1,1
30195,1000000000,21.0,79,786,27643,0,1,1
30196,1100000000,24.0,79,786,27643,0,1,1
30197,3800000000,36.0,79,764,26881,0,2,2
30198,1200000000,27.0,79,786,27643,0,1,1
30199,2100000000,44.0,79,786,27643,0,1,1
30200,2400000000,75.0,79,786,27643,0,1,1
30201,3500000000,101.0,79,786,27643,0,1,1
30202,1200000000,21.0,79,786,27643,0,1,1
30205,1300000000,113.0,79,785,27637,0,0,0
30206,2700000000,90.0,79,765,26956,0,2,2
30207,1500000000,42.0,79,766,26974,0,1,1
30208,3000000000,40.0,79,766,26971,0,3,2
30209,1600000000,70.0,79,761,26791,0,2,2
30210,2100000000,50.0,79,765,26905,0,3,2
30211,1900000000,66.0,79,773,27259,0,3,3
30212,1300000000,34.0,79,765,26908,0,2,2
30213,1200000000,52.0,79,761,26791,0,2,1
30214,2200000000,30.0,79,765,26905,0,1,2
30215,1800000000,62.0,79,765,26920,0,2,2
30217,1300000000,43.0,79,771,27172,0,1,1
30218,1500000000,50.0,79,776,27430,0,2,2
30219,3100000000,48.0,79,776,27421,0,4,3
30221,7400000000,87.0,79,770,27139,0,5,4
30222,1800000000,60.0,79,766,26974,0,2,2
30223,1600000000,50.0,79,766,27004,0,1,1
30224,1500000000,48.0,79,761,26788,0,2,2
30225,3200000000,72.0,79,770,27139,0,2,2
30226,3500000000,58.0,79,774,27310,0,5,6
30227,2300000000,84.0,79,767,27010,0,3,2
30228,2100000000,69.0,79,765,26920,0,2,1
30229,2600000000,54.0,79,770,27145,0,4,3
30230,1600000000,42.0,79,766,26992,0,2,2
30231,1400000000,56.0,79,785,27637,0,2,1
30233,2000000000,78.0,79,765,26956,0,2,2
30234,1700000000,50.0,79,766,26992,0,2,1
30235,2300000000,86.0,79,776,27430,0,2,1
30236,2100000000,68.0,79,765,26920,0,2,2
30237,2400000000,87.0,79,765,26956,0,2,2
30238,1200000000,68.0,79,761,26776,0,2,1
30239,1300000000,68.0,79,761,26776,0,2,1
30240,2200000000,112.0,79,775,27364,0,3,2
30241,4100000000,108.0,79,771,27172,0,2,2
30242,2500000000,32.0,79,766,26992,0,2,3
30243,2400000000,65.0,79,771,27169,0,2,2
30244,2800000000,35.0,79,771,27172,0,2,2
30246,2500000000,62.0,79,764,26876,0,4,5
30247,2900000000,44.0,79,767,27010,0,2,2
30248,2200000000,56.0,79,761,26791,0,1,1
30249,2100000000,72.0,79,765,26953,0,1,1
30250,2700000000,87.0,79,760,26755,0,2,2
30251,5900000000,168.0,79,767,27019,0,4,4
30252,4200000000,76.0,79,761,26776,0,3,3
30253,5700000000,224.0,79,767,27025,0,4,4
30254,5800000000,177.0,79,761,26776,0,4,5
30255,3500000000,60.0,79,764,26898,0,3,2
30257,3900000000,50.0,79,764,26869,0,2,2
30259,3200000000,48.0,79,767,27019,0,2,2
30260,6300000000,144.0,79,767,27010,0,5,4
30261,6000000000,114.0,79,767,27019,0,2,3
30262,4300000000,103.0,79,786,27643,0,3,2
30263,6300000000,200.0,79,767,27025,0,5,4
30264,5500000000,98.0,79,767,27019,0,2,2
30265,5700000000,180.0,79,767,27025,0,4,4
30266,6400000000,126.0,79,767,27031,0,5,4
30267,2800000000,71.0,79,778,27490,0,2,1
30268,3100000000,50.0,79,767,27025,0,2,2
30269,8200000000,248.0,79,767,27025,0,4,4
30270,6500000000,220.0,79,767,27019,0,4,4
30271,2700000000,50.0,79,767,27019,0,2,2
30272,6000000000,204.0,79,767,27010,0,7,5
30273,6300000000,224.0,79,767,27019,0,5,3
30274,6600000000,192.0,79,767,27025,0,4,4
30275,7300000000,212.0,79,767,27019,0,5,3
30276,6500000000,141.0,79,767,27019,0,2,3
30277,7900000000,300.0,79,778,27490,0,3,3
30278,4300000000,56.0,79,764,26882,0,2,2
30279,5100000000,50.0,79,760,26740,0,1,1
30280,1400000000,78.0,79,785,27637,0,2,2
30281,1300000000,56.0,79,765,26950,0,2,2
30282,1200000000,50.0,79,765,26917,0,2,1
30283,1500000000,60.0,79,774,27343,0,2,2
